"meshblockID" "REGC06" "CON06" "MCON06" "AU06" "UA06" "GED02" "MED02" "TA06V2" "WARD06V2" "CB06V2" "TASUB06V2" "urbanRuralGrade" "mainUrbanArea" "code" "urbanRural" "area" "roadLength" "MB01" "AU06D" "UA06D" "TA06" "TA06D" "RC06" "RC06D" "DHB" "DHBD" "population" "X0.4.Years" "X10.14.Years" "X15.19.Years" "X20.24.Years" "X25.29.Years" "X30.34.Years" "X35.39.Years" "X40.44.Years" "X45.49.Years" "X50.54.Years" "X55.59.Years" "X5.9.Years" "X60.64.Years" "X65.Years.and.Over" "Asian.Ethnic.Groups" "European.Ethnic.Groups" "Female" "Male" "Maori.Ethnic.Group" "Median.Age" "MELAA.Ethnic.Groups" "Other.Ethnic.Groups" "Pacific.Peoples..Ethnic.Groups" "Total" "Total.People"
1156600 "04" "0402" "0401" "537201" "009" "052" "7" "023" "02302" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0805328465139224 1.19497886128353 NA NA NA NA NA NA NA NA NA 213 21 6 6 0 12 24 18 15 6 12 12 15 12 57 6 159 114 99 27 43 0 39 0 429 213
1162901 "04" "0402" "0401" "538202" "009" "052" "7" "023" "02302" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.10303370518845 0.714248556406263 NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1157700 "04" "0402" "0401" "537202" "009" "052" "7" "023" "02302" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0710156621267093 0.818250869644847 NA NA NA NA NA NA NA NA NA 210 6 21 18 3 3 9 15 21 18 9 18 12 6 54 3 171 105 108 6 43 0 36 0 420 207
1199602 "04" "0402" "0401" "536831" "009" "052" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0311365411488059 0.366590513108404 NA NA NA NA NA NA NA NA NA 120 9 9 9 15 15 12 9 9 3 9 0 15 3 12 0 75 66 54 45 28 0 12 0 240 117
1157602 "04" "0402" "0401" "537202" "009" "052" "7" "023" "02302" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0424307580531678 0.370311263902428 NA NA NA NA NA NA NA NA NA 117 3 9 9 9 6 9 3 9 12 9 9 6 3 30 3 99 57 63 12 45 0 21 0 237 117
1156000 "04" "0402" "0401" "537201" "009" "052" "7" "023" "02302" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0671286816504522 0.702212675667786 NA NA NA NA NA NA NA NA NA 165 6 12 9 12 6 6 12 9 9 18 9 6 9 39 9 123 87 78 6 47 3 33 0 330 162
1342100 "05" "0599" "0599" "543301" "502" "012" "1" "028" "02801" "02899" "02899" "Highly rural/remote area" "" "G" "rural" 63.393195954981 4.17849149533578 1342100 "East Cape" "Rural (Incl.some Off Shore Islands)" 28 "Gisborne District" 5 "Gisborne Region" 8 "Tairawhiti" 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 6 NA NA NA NA NA 12 6
1216902 "04" "0401" "0401" "538502" "235" "004" "7" "022" "02204" "02203" "02299" "Satellite Urban Area" "" "C" "urban" 0.0330833548622359 0.42207684622824 1216902 "Te Puke East" "Te Puke Community" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 57 0 3 3 3 3 0 3 6 3 3 3 3 9 15 0 48 30 27 6 53 0 3 0 114 57
1212606 "04" "0401" "0401" "536654" "502" "004" "7" "022" "02205" "02299" "02299" "Rural area with moderate urban influence" "" "E" "rural" 2.81163716042026 3.45679969853405 1212606 "Pongakawa" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 21 9 15 3 NA 0 3 3 51 27
1283300 "03" "0310" "0399" "541000" "237" "051" "7" "021" "02104" "02101" "02199" "Independent Urban Area" "" "B" "urban" 0.413680369291414 3.23504294748797 1283300 "Turangi" "Turangi" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 12 12 NA NA NA NA NA 48 12
1282500 "03" "0310" "0399" "541000" "237" "051" "7" "021" "02104" "02101" "02199" "Independent Urban Area" "" "B" "urban" 0.0390083042890638 0.415258555679593 1282500 "Turangi" "Turangi" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 24 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 18 9 15 6 NA 0 0 3 48 24
1282400 "03" "0310" "0399" "541000" "237" "051" "7" "021" "02104" "02101" "02199" "Independent Urban Area" "" "B" "urban" 0.0378795570759228 0.288145175260096 1282400 "Turangi" "Turangi" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 30 3 0 0 3 0 0 3 3 3 0 3 3 0 9 0 21 12 18 3 44 0 6 0 60 30
1238800 "04" "0403" "0402" "539900" "010" "048" "7" "024" "02404" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0414447052503091 0.399633728422816 NA NA NA NA NA NA NA NA NA 102 15 6 15 3 6 9 9 3 6 3 3 15 3 9 0 39 54 48 60 26 3 3 15 207 99
1240300 "04" "0403" "0402" "540520" "010" "048" "7" "024" "02403" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0305811093745632 0.365803674220662 NA NA NA NA NA NA NA NA NA 90 9 6 9 3 0 6 6 3 9 6 6 9 3 9 6 57 45 45 27 36 0 6 6 180 90
1242200 "04" "0403" "0402" "540510" "010" "048" "7" "024" "02403" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0287385448188184 0.508124813295527 NA NA NA NA NA NA NA NA NA 42 0 0 0 0 0 0 3 3 6 0 6 0 0 21 0 36 24 21 0 61 0 3 0 84 42
1229402 "04" "0403" "0402" "539800" "010" "048" "7" "024" "02404" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.079440603999514 0.808742502649938 NA NA NA NA NA NA NA NA NA 240 18 21 18 9 6 15 24 21 15 33 15 15 6 21 21 168 129 108 39 39 0 27 6 477 234
1242100 "04" "0403" "0402" "540510" "010" "048" "7" "024" "02403" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0377720924081273 0.671978100030514 NA NA NA NA NA NA NA NA NA 102 6 6 0 0 6 6 3 9 6 6 9 3 6 36 12 72 57 42 12 57 0 12 3 198 99
1237700 "04" "0403" "0402" "539900" "010" "048" "7" "024" "02404" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0527737480445301 0.218002208951971 NA NA NA NA NA NA NA NA NA 120 12 12 9 6 9 6 9 12 9 6 9 9 3 12 3 78 60 60 18 35 9 24 3 237 120
1255500 "04" "0403" "0402" "538732" "010" "048" "7" "024" "02403" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0543278343101593 0.452977307664589 NA NA NA NA NA NA NA NA NA 126 6 15 3 0 9 6 12 12 6 18 15 6 0 21 0 99 66 63 6 42 0 21 3 258 123
1238100 "04" "0403" "0402" "539900" "010" "048" "7" "024" "02404" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0682526198257756 0.626292910107509 NA NA NA NA NA NA NA NA NA 105 6 15 12 6 9 3 3 12 12 6 6 6 3 15 0 63 57 51 54 38 0 15 6 213 105
1238900 "04" "0403" "0402" "539900" "010" "048" "7" "024" "02404" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0209959817882317 0.298285432710386 NA NA NA NA NA NA NA NA NA 75 3 12 3 3 3 9 3 12 3 3 3 15 0 3 0 30 39 36 42 25 0 9 0 150 69
1154800 "04" "0402" "0401" "537201" "009" "052" "7" "023" "02302" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0791756292898346 0.784125725626183 NA NA NA NA NA NA NA NA NA 207 3 9 9 6 9 12 9 6 12 12 15 3 15 84 21 156 120 87 3 59 0 27 0 414 201
1154701 "04" "0402" "0401" "537201" "009" "052" "7" "023" "02302" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0973752350157658 0.976787782957583 NA NA NA NA NA NA NA NA NA 216 3 6 6 0 3 9 9 3 9 9 15 3 12 123 0 180 129 87 3 70 0 30 3 429 213
1153003 "04" "0402" "0401" "537000" "009" "052" "7" "023" "02302" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0293546485069896 0.1246488092045 NA NA NA NA NA NA NA NA NA 114 3 15 12 0 0 0 9 18 9 9 3 9 6 18 3 93 54 57 9 40 3 18 0 225 111
1153100 "04" "0402" "0401" "537000" "009" "052" "7" "023" "02302" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0872336976930665 1.0587480628991 NA NA NA NA NA NA NA NA NA 267 15 18 15 12 9 6 21 21 21 18 21 33 15 45 15 186 138 129 12 41 3 54 6 534 258
1155400 "04" "0402" "0401" "537201" "009" "052" "7" "023" "02302" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0927502780426479 0.692828712792852 NA NA NA NA NA NA NA NA NA 135 9 9 9 3 0 12 15 6 9 3 9 6 15 30 0 111 69 69 9 42 0 15 3 273 132
1154600 "04" "0402" "0401" "537201" "009" "052" "7" "023" "02302" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0683188339504676 0.718552085068795 NA NA NA NA NA NA NA NA NA 114 0 6 6 6 6 3 6 9 12 6 3 3 6 45 0 93 66 48 9 51 0 12 0 231 114
1199202 "04" "0402" "0401" "536821" "009" "052" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.00731090500549701 NA NA NA NA NA NA NA NA NA NA 24 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 24 12 12 0 NA 0 0 0 48 24
1153701 "04" "0402" "0401" "537000" "009" "052" "7" "023" "02302" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0649803250754844 0.6386762928651 NA NA NA NA NA NA NA NA NA 237 3 6 6 6 3 3 6 6 6 9 9 3 9 162 12 210 144 93 3 81 0 15 0 477 234
1199400 "04" "0402" "0401" "536831" "009" "052" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.267069529853783 0.200468533810938 NA NA NA NA NA NA NA NA NA 81 3 0 6 6 12 6 6 6 9 6 6 0 6 12 0 63 42 42 12 44 0 12 0 165 81
1200200 "04" "0402" "0401" "536821" "009" "052" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0475552039960646 0.558464270663205 NA NA NA NA NA NA NA NA NA 171 12 6 15 21 12 15 12 12 18 6 3 12 3 21 3 108 90 84 57 30 0 18 6 342 168
1209700 "04" "0401" "0401" "536653" "502" "004" "7" "022" "02205" "02299" "02299" "Rural area with low urban influence" "" "F" "rural" 7.99689288484942 5.41236762598373 1209700 "Rangiuru" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 96 18 6 6 3 6 9 6 6 6 12 3 12 6 3 0 90 48 48 15 29 0 9 0 186 96
1229902 "04" "0403" "0402" "539500" "010" "048" "7" "024" "02404" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.126202643429367 0.763873887310641 NA NA NA NA NA NA NA NA NA 222 9 15 18 6 12 18 15 21 18 21 12 18 9 21 12 159 117 105 30 39 3 27 0 444 216
1255100 "04" "0403" "0402" "538732" "010" "048" "7" "024" "02403" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.10680241386942 0.655292198604066 NA NA NA NA NA NA NA NA NA 84 9 6 6 3 12 3 9 9 6 6 3 9 3 6 3 60 42 42 27 29 3 6 6 174 81
1230300 "04" "0403" "0402" "539500" "010" "048" "7" "024" "02404" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0635809362180825 0.567724011269892 NA NA NA NA NA NA NA NA NA 186 15 21 15 9 15 15 15 15 12 6 6 27 6 12 0 96 90 99 102 27 0 15 6 372 177
1241100 "04" "0403" "0402" "540510" "010" "048" "7" "024" "02403" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.042815195241662 0.54382947381865 NA NA NA NA NA NA NA NA NA 141 6 6 6 9 9 6 9 12 9 9 6 6 6 48 24 84 78 60 21 45 0 18 3 282 132
1227600 "04" "0403" "0402" "539700" "010" "048" "7" "024" "02404" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0324698177232061 0.241341697210081 NA NA NA NA NA NA NA NA NA 63 6 9 3 3 3 6 0 0 6 0 3 3 9 9 6 45 33 30 15 32 0 3 3 126 60
1239300 "04" "0403" "0402" "540520" "010" "048" "7" "024" "02403" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.05604948677084 0.367220927329521 NA NA NA NA NA NA NA NA NA 72 0 0 0 0 0 0 3 3 3 3 3 6 6 39 9 24 39 33 36 66 0 0 0 141 63
1230402 "04" "0403" "0402" "539500" "010" "048" "7" "024" "02404" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0335085038572389 0.2534148760489 NA NA NA NA NA NA NA NA NA 102 9 9 3 15 6 6 6 3 3 3 6 9 9 9 3 69 48 51 45 25 0 12 6 198 96
1239200 "04" "0403" "0402" "540520" "010" "048" "7" "024" "02403" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0359165125467705 0.370727048155944 NA NA NA NA NA NA NA NA NA 150 12 15 12 12 9 9 6 12 12 3 3 21 3 12 12 75 84 63 75 26 0 6 24 294 144
1241200 "04" "0403" "0402" "540510" "010" "048" "7" "024" "02403" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0314466346161355 0.700975300305852 NA NA NA NA NA NA NA NA NA 93 3 3 6 3 6 3 6 6 9 6 6 3 3 36 15 60 54 39 9 56 3 3 0 183 84
1238300 "04" "0403" "0402" "539900" "010" "048" "7" "024" "02404" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.052944171620417 0.344400826347978 NA NA NA NA NA NA NA NA NA 48 3 6 3 0 0 3 3 6 0 6 6 6 3 3 0 36 27 21 18 34 0 3 3 93 48
1288200 "03" "0310" "0399" "541343" "502" "051" "7" "021" "02104" "02101" "02199" "Highly rural/remote area" "" "G" "rural" 28.048892745691 29.80414946282 1288200 "Iwitahi" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1281407 "03" "0310" "0399" "541343" "502" "051" "7" "021" "02104" "02101" "02199" "Highly rural/remote area" "" "G" "rural" 0.131243741681589 NA 1281402 "Iwitahi" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1194900 "04" "0402" "0401" "536810" "009" "052" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0286484018972909 0.468190175540352 NA NA NA NA NA NA NA NA NA 96 3 6 9 12 6 9 3 3 3 9 6 3 9 15 3 75 51 45 6 38 3 18 0 189 93
1187208 "04" "0401" "0401" "536000" "009" "009" "7" "022" "02203" "02202" "02299" "Main urban area" "Tauranga" "A" "urban" 0.331420717678742 2.03800672577983 NA NA NA NA NA NA NA NA NA 243 3 9 3 0 0 0 3 3 6 3 12 6 18 180 0 216 135 108 0 74 0 21 0 486 237
1187300 "04" "0401" "0401" "536000" "009" "009" "7" "022" "02203" "02202" "02299" "Main urban area" "Tauranga" "A" "urban" 0.441641387586784 1.6091516359655 NA NA NA NA NA NA NA NA NA 207 18 15 12 3 6 12 15 15 12 12 9 12 18 57 9 159 105 102 9 45 0 51 0 417 207
1195300 "04" "0402" "0401" "536810" "009" "052" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.0484583575483148 0.647351824845302 NA NA NA NA NA NA NA NA NA 108 3 0 6 6 18 9 6 9 12 9 9 3 0 21 3 78 51 57 18 41 0 21 0 216 108
1191500 "04" "0401" "0401" "536630" "502" "004" "7" "022" "02203" "02299" "02299" "Rural area with high urban influence" "" "D" "rural" 9.78395191308943 7.89820553856314 1191500 "Kaimai" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 186 18 6 9 3 6 15 9 21 12 18 15 15 9 21 0 114 108 78 15 42 0 15 6 372 144
1213900 "04" "0401" "0401" "538501" "235" "004" "7" "022" "02204" "02203" "02299" "Satellite Urban Area" "" "C" "urban" 0.366379123024481 2.60287423209663 1213900 "Te Puke West" "Te Puke Community" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 39 3 0 3 6 0 6 6 6 6 3 0 3 0 0 3 18 15 24 6 34 0 0 15 84 42
1281505 "03" "0310" "0399" "541343" "502" "051" "7" "021" "02104" "02101" "02199" "Rural area with low urban influence" "" "F" "rural" 20.384647620323 45.2721622781242 1281500 "Iwitahi" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 72 0 12 3 3 6 0 9 6 3 3 3 6 6 9 3 39 36 36 36 36 0 15 6 144 75
1025700 "03" "0310" "0399" "532200" "502" "051" "7" "021" "02104" "02101" "02199" "Rural area with low urban influence" "" "F" "rural" 0.391148619740439 1.22188075756161 1025700 "Omori" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 24 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 21 12 15 0 NA 0 0 0 48 24
1025901 "03" "0310" "0399" "532200" "502" "051" "7" "021" "02104" "02101" "02199" "Highly rural/remote area" "" "G" "rural" 0.0618129184593112 0.408552021381805 1025900 "Omori" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9 3
1231500 "04" "0403" "0402" "540300" "010" "048" "7" "024" "02402" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.045907071793262 0.46311143229047 NA NA NA NA NA NA NA NA NA 75 6 6 3 6 6 6 6 6 9 9 3 0 0 12 3 30 33 39 54 41 0 0 3 150 72
1218400 "04" "0403" "0402" "539100" "010" "048" "7" "024" "02402" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0749345506711377 0.576499699504022 NA NA NA NA NA NA NA NA NA 171 15 12 21 12 9 15 12 12 6 12 9 15 9 15 9 90 96 75 60 30 0 9 18 342 162
1329800 "04" "0404" "0403" "542550" "502" "048" "7" "025" "02504" "02503" "02501" "Highly rural/remote area" "" "G" "rural" 20.3596914970562 19.115241096653 1329800 "Matahina-Minginui" "Rural (Incl.some Off Shore Islands)" 25 "Whakatane District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1134203 "03" "0309" "0399" "535261" "502" "051" "4" "019" "01902" "01999" "01999" "Rural area with low urban influence" "" "F" "rural" 3.64028774121878 2.97670394277404 1134203 "Lichfield" "Rural (Incl.some Off Shore Islands)" 19 "South Waikato District" 3 "Waikato Region" 5 "Waikato" 21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9 12 NA NA NA NA NA 42 21
1253907 "04" "0403" "0402" "538741" "010" "048" "7" "024" "02401" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0457996099326206 0.465429067479264 NA NA NA NA NA NA NA NA NA 132 18 9 15 6 15 9 6 12 12 6 3 12 3 9 0 75 72 60 72 28 0 9 6 264 123
1217500 "04" "0403" "0402" "539100" "010" "048" "7" "024" "02402" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0485880986018808 0.402779170028883 NA NA NA NA NA NA NA NA NA 150 15 15 18 12 12 6 12 12 15 9 3 12 3 6 6 48 78 69 78 25 0 12 9 294 129
1253908 "04" "0403" "0402" "538741" "010" "048" "7" "024" "02401" "02499" "02499" "Main urban area" "Rotorua" "A" "urban" 0.0565935663583398 0.120318150755632 NA NA NA NA NA NA NA NA NA 192 21 18 15 21 9 15 12 6 18 12 9 21 3 6 9 93 93 96 90 24 0 21 6 384 180
1026405 "03" "0310" "0399" "532502" "502" "051" "7" "021" "02104" "02101" "02199" "Highly rural/remote area" "" "G" "rural" 0.0355792573608319 0.399105313826595 1026400 "Kuratau" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1280801 "03" "0310" "0399" "541343" "502" "051" "7" "021" "02102" "02199" "02199" "Highly rural/remote area" "" "G" "rural" 62.1602754766542 68.3460908315354 1280801 "Iwitahi" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 0
1026404 "03" "0310" "0399" "532502" "502" "051" "7" "021" "02104" "02101" "02199" "Rural area with moderate urban influence" "" "E" "rural" 0.0386058289752303 0.272578976660238 1026400 "Kuratau" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 6 NA NA NA NA NA 21 9
1026403 "03" "0310" "0399" "532502" "502" "051" "7" "021" "02104" "02101" "02199" "Highly rural/remote area" "" "G" "rural" 0.107448745557879 0.266417305766576 1026400 "Kuratau" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3 3 NA NA NA NA NA 12 6
1187204 "04" "0401" "0401" "536000" "009" "009" "7" "022" "02203" "02202" "02299" "Main urban area" "Tauranga" "A" "urban" 0.0858874365912583 0.703588553899076 NA NA NA NA NA NA NA NA NA 102 6 6 6 6 3 0 3 12 6 9 6 3 3 36 0 81 48 51 9 50 0 9 0 201 96
1194300 "04" "0402" "0401" "536810" "009" "052" "7" "023" "02301" "02399" "02399" "Main urban area" "Tauranga" "A" "urban" 0.481611815762295 0.473223205311095 NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1186701 "04" "0401" "0401" "536620" "502" "009" "7" "022" "02203" "02299" "02299" "Rural area with moderate urban influence" "" "E" "rural" 4.12950574866579 6.86341315976365 1186700 "Minden" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 144 12 15 6 3 6 12 9 12 15 15 9 15 12 9 0 120 75 69 9 39 0 21 0 288 141
1187100 "04" "0401" "0401" "536000" "009" "009" "7" "022" "02203" "02202" "02299" "Main urban area" "Tauranga" "A" "urban" 0.09165469751651 0.765298696825795 NA NA NA NA NA NA NA NA NA 150 9 12 3 9 9 12 18 6 18 9 12 12 6 21 0 120 72 78 6 36 0 27 3 300 144
1187800 "04" "0401" "0401" "536506" "507" "009" "7" "022" "02203" "02299" "02299" "Area outside urban/rural profile" "" "Z" NA 7.8818302004688 0.0378087693782425 1187800 "Inlet-Tauranga Harbour Omokoroa" "Inlet-in TA but not in Urban Area" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1026406 "03" "0310" "0399" "532502" "502" "051" "7" "021" "02104" "02101" "02199" "Rural area with moderate urban influence" "" "E" "rural" 0.0608303109359844 0.695827695818219 1026400 "Kuratau" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6 6 NA NA NA NA NA 18 12
1205601 "04" "0402" "0401" "536508" "507" "052" "7" "023" "02301" "02399" "02399" "Area outside urban/rural profile" "" "Z" NA 4.20899297857713 NA 1205601 "Inlet-Tauranga Harbour" "Inlet-in TA but not in Urban Area" 23 "Tauranga City" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9 3
1280104 "03" "0310" "0399" "541343" "502" "051" "7" "021" "02103" "02199" "02199" "Rural area with moderate urban influence" "" "E" "rural" 12.0241602153682 3.69136948822772 1280100 "Iwitahi" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 48 3 6 3 0 3 3 3 6 3 3 3 0 3 9 0 12 24 24 36 42 0 0 6 99 45
1332702 "04" "0403" "0402" "541342" "502" "051" "7" "021" "02102" "02199" "02199" "Highly rural/remote area" "" "G" "rural" 6.89402178949232 NA 1332702 "Rangitaiki" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 4 "Bay of Plenty Region" 6 "Lakes" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1026301 "08" "0801" "0899" "532501" "502" "051" "4" "036" "03602" "03699" "03699" "Highly rural/remote area" "" "G" "rural" 25.2508730313143 0.962268987577012 1026301 "Ngapuke" "Rural (Incl.some Off Shore Islands)" 36 "Ruapehu District" 8 "Manawatu-Wanganui Region" 5 "Waikato" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
1185201 "04" "0401" "0401" "536615" "502" "009" "7" "022" "02201" "02299" "02299" "Rural area with moderate urban influence" "" "E" "rural" 24.368130657475 7.61518503223042 1185200 "Aongatete" "Rural (Incl.some Off Shore Islands)" 22 "Western Bay of Plenty District" 4 "Bay of Plenty Region" 7 "Bay of Plenty" 195 6 9 6 6 6 12 15 12 12 18 27 15 27 24 0 153 99 96 3 50 0 39 3 390 192
1280706 "03" "0310" "0399" "541343" "502" "051" "7" "021" "02102" "02199" "02199" "Highly rural/remote area" "" "G" "rural" 147.141947380574 147.004846644614 1280706 "Iwitahi" "Rural (Incl.some Off Shore Islands)" 21 "Taupo District" 3 "Waikato Region" 6 "Lakes" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0
